URI,rdf-schema#label,rdf-schema#comment,assembly_label,assembly,automobilePlatform_label,automobilePlatform,bodyStyle_label,bodyStyle,class_label,class,designCompany_label,designCompany,designer_label,designer,engine_label,engine,fuelCapacity,height,layout_label,layout,length,manufacturer_label,manufacturer,modelEndYear,modelStartYear,parentCompany_label,parentCompany,predecessor_label,predecessor,productionEndDate,productionEndYear,productionStartDate,productionStartYear,relatedMeanOfTransportation_label,relatedMeanOfTransportation,sales_label,sales,successor_label,successor,thumbnail_label,thumbnail,transmission,variantOf_label,variantOf,vehicle_label,vehicle,weight,wheelbase,width,point,22-rdf-syntax-ns#type_label,22-rdf-syntax-ns#type,wgs84_pos#lat,wgs84_pos#long,depiction_label,depiction,name
URI,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2000/01/rdf-schema#comment,http://dbpedia.org/ontology/assembly,http://dbpedia.org/ontology/assembly,http://dbpedia.org/ontology/automobilePlatform,http://dbpedia.org/ontology/automobilePlatform,http://dbpedia.org/ontology/bodyStyle,http://dbpedia.org/ontology/bodyStyle,http://dbpedia.org/ontology/class,http://dbpedia.org/ontology/class,http://dbpedia.org/ontology/designCompany,http://dbpedia.org/ontology/designCompany,http://dbpedia.org/ontology/designer,http://dbpedia.org/ontology/designer,http://dbpedia.org/ontology/engine,http://dbpedia.org/ontology/engine,http://dbpedia.org/ontology/fuelCapacity,http://dbpedia.org/ontology/height,http://dbpedia.org/ontology/layout,http://dbpedia.org/ontology/layout,http://dbpedia.org/ontology/length,http://dbpedia.org/ontology/manufacturer,http://dbpedia.org/ontology/manufacturer,http://dbpedia.org/ontology/modelEndYear,http://dbpedia.org/ontology/modelStartYear,http://dbpedia.org/ontology/parentCompany,http://dbpedia.org/ontology/parentCompany,http://dbpedia.org/ontology/predecessor,http://dbpedia.org/ontology/predecessor,http://dbpedia.org/ontology/productionEndDate,http://dbpedia.org/ontology/productionEndYear,http://dbpedia.org/ontology/productionStartDate,http://dbpedia.org/ontology/productionStartYear,http://dbpedia.org/ontology/relatedMeanOfTransportation,http://dbpedia.org/ontology/relatedMeanOfTransportation,http://dbpedia.org/ontology/sales,http://dbpedia.org/ontology/sales,http://dbpedia.org/ontology/successor,http://dbpedia.org/ontology/successor,http://dbpedia.org/ontology/thumbnail,http://dbpedia.org/ontology/thumbnail,http://dbpedia.org/ontology/transmission,http://dbpedia.org/ontology/variantOf,http://dbpedia.org/ontology/variantOf,http://dbpedia.org/ontology/vehicle,http://dbpedia.org/ontology/vehicle,http://dbpedia.org/ontology/weight,http://dbpedia.org/ontology/wheelbase,http://dbpedia.org/ontology/width,http://www.georss.org/georss/point,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2003/01/geo/wgs84_pos#lat,http://www.w3.org/2003/01/geo/wgs84_pos#long,http://xmlns.com/foaf/0.1/depiction,http://xmlns.com/foaf/0.1/depiction,http://xmlns.com/foaf/0.1/name
URI,XMLSchema#string,XMLSchema#string,XMLSchema#string,owl#Thing,XMLSchema#string,Automobile,XMLSchema#string,owl#Thing,XMLSchema#string,owl#Thing,XMLSchema#string,Company,XMLSchema#string,Person,XMLSchema#string,AutomobileEngine,XMLSchema#double,XMLSchema#double,XMLSchema#string,owl#Thing,XMLSchema#double,XMLSchema#string,Organisation,XMLSchema#gYear,XMLSchema#gYear,XMLSchema#string,Company,XMLSchema#string,owl#Thing,XMLSchema#date,XMLSchema#gYear,XMLSchema#date,XMLSchema#gYear,XMLSchema#string,MeanOfTransportation,XMLSchema#string,Sales,XMLSchema#string,owl#Thing,XMLSchema#string,owl#Thing,XMLSchema#string,XMLSchema#string,owl#Thing,XMLSchema#string,Automobile,XMLSchema#double,XMLSchema#double,XMLSchema#double,XMLSchema#string,XMLSchema#string,owl#Class,XMLSchema#float,XMLSchema#float,XMLSchema#string,owl#Thing,XMLSchema#string
http://www.w3.org/2002/07/owl#Thing,http://www.w3.org/2001/XMLSchema#string,http://www.w3.org/2001/XMLSchema#string,http://www.w3.org/2001/XMLSchema#string,http://www.w3.org/2002/07/owl#Thing,http://www.w3.org/2001/XMLSchema#string,http://dbpedia.org/ontology/Automobile,http://www.w3.org/2001/XMLSchema#string,http://www.w3.org/2002/07/owl#Thing,http://www.w3.org/2001/XMLSchema#string,http://www.w3.org/2002/07/owl#Thing,http://www.w3.org/2001/XMLSchema#string,http://dbpedia.org/ontology/Company,http://www.w3.org/2001/XMLSchema#string,http://dbpedia.org/ontology/Person,http://www.w3.org/2001/XMLSchema#string,http://dbpedia.org/ontology/AutomobileEngine,http://www.w3.org/2001/XMLSchema#double,http://www.w3.org/2001/XMLSchema#double,http://www.w3.org/2001/XMLSchema#string,http://www.w3.org/2002/07/owl#Thing,http://www.w3.org/2001/XMLSchema#double,http://www.w3.org/2001/XMLSchema#string,http://dbpedia.org/ontology/Organisation,http://www.w3.org/2001/XMLSchema#gYear,http://www.w3.org/2001/XMLSchema#gYear,http://www.w3.org/2001/XMLSchema#string,http://dbpedia.org/ontology/Company,http://www.w3.org/2001/XMLSchema#string,http://www.w3.org/2002/07/owl#Thing,http://www.w3.org/2001/XMLSchema#date,http://www.w3.org/2001/XMLSchema#gYear,http://www.w3.org/2001/XMLSchema#date,http://www.w3.org/2001/XMLSchema#gYear,http://www.w3.org/2001/XMLSchema#string,http://dbpedia.org/ontology/MeanOfTransportation,http://www.w3.org/2001/XMLSchema#string,http://dbpedia.org/ontology/Sales,http://www.w3.org/2001/XMLSchema#string,http://www.w3.org/2002/07/owl#Thing,http://www.w3.org/2001/XMLSchema#string,http://www.w3.org/2002/07/owl#Thing,http://www.w3.org/2001/XMLSchema#string,http://www.w3.org/2001/XMLSchema#string,http://www.w3.org/2002/07/owl#Thing,http://www.w3.org/2001/XMLSchema#string,http://dbpedia.org/ontology/Automobile,http://www.w3.org/2001/XMLSchema#double,http://www.w3.org/2001/XMLSchema#double,http://www.w3.org/2001/XMLSchema#double,http://www.w3.org/2001/XMLSchema#string,http://www.w3.org/2001/XMLSchema#string,http://www.w3.org/2002/07/owl#Class,http://www.w3.org/2001/XMLSchema#float,http://www.w3.org/2001/XMLSchema#float,http://www.w3.org/2001/XMLSchema#string,http://www.w3.org/2002/07/owl#Thing,http://www.w3.org/2001/XMLSchema#string
http://dbpedia.org/resource/Mazda_MX-5,Mazda MX-5,The MX-5 also known as Miata in North America and Eunos Roadster in Japan is a lightweight two-seater roadster of front-engine rear-wheel-drive layout built by Mazda in Hiroshima Japan. The model was introduced in 1989 at the Chicago Auto Show.,{Hiroshima|Japan},{http://dbpedia.org/resource/Hiroshima|http://dbpedia.org/resource/Japan},Mazda N platform,http://dbpedia.org/resource/Mazda_N_platform,NULL,NULL,Roadster (automobile),http://dbpedia.org/resource/Roadster_(automobile),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Front-engine rear-wheel-drive layout,"http://dbpedia.org/resource/Front-engine,_rear-wheel-drive_layout",NULL,Mazda,http://dbpedia.org/resource/Mazda,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1989-01-01T00:00:00+02:00,NULL,NULL,NULL,NULL,NULL,NULL,200px-2011_Mazda_MX-5_PRHT_--_04-28-2011.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/2011_Mazda_MX-5_PRHT_--_04-28-2011.jpg/200px-2011_Mazda_MX-5_PRHT_--_04-28-2011.jpg,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,2011_Mazda_MX-5_PRHT_--_04-28-2011.jpg,http://upload.wikimedia.org/wikipedia/commons/4/4b/2011_Mazda_MX-5_PRHT_--_04-28-2011.jpg,{Eunos Roadster|Mazda MX-5|Mazda MX-5 Miata|Mazda Miata|Mazda Roadster}
http://dbpedia.org/resource/Nissan_Z-car,Nissan Z-car,The Z-car is a series of sports cars manufactured by Nissan Motors Ltd.. The original Z was sold in October 1969 in Japan as the Nissan Fairlady Z and was sold in Japan at Nissan Exhibition dealerships that previously sold the Nissan Bluebird. It was exported as the Datsun 240Z. Since 2009 Nissan has manufactured the newest Z the 370Z.,{Hiratsuka Kanagawa|Japan|Tochigi Tochigi|Yokosuka Kanagawa},"{http://dbpedia.org/resource/Hiratsuka,_Kanagawa|http://dbpedia.org/resource/Japan|http://dbpedia.org/resource/Tochigi,_Tochigi|http://dbpedia.org/resource/Yokosuka,_Kanagawa}",NULL,NULL,NULL,NULL,Sports car,http://dbpedia.org/resource/Sports_car,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Front-engine rear-wheel-drive layout,"http://dbpedia.org/resource/Front-engine,_rear-wheel-drive_layout",NULL,Nissan Motor Company,http://dbpedia.org/resource/Nissan_Motor_Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1969-01-01T00:00:00+02:00,NULL,1969-01-01T00:00:00+02:00,NULL,NULL,NULL,NULL,NULL,NULL,200px-NISSAN_FAIRLADY_Z_Z34_logo.svg.png,http://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/NISSAN_FAIRLADY_Z_Z34_logo.svg/200px-NISSAN_FAIRLADY_Z_Z34_logo.svg.png,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,NISSAN_FAIRLADY_Z_Z34_logo.svg,http://upload.wikimedia.org/wikipedia/commons/a/ab/NISSAN_FAIRLADY_Z_Z34_logo.svg,{Nissan Fairlady Z (Japan)|Nissan Fairlady Z (Z-car series)}
http://dbpedia.org/resource/Lotus_Seven,Lotus Seven,The Lotus Seven is a small simple lightweight two-seater open-top sports car produced by Lotus Cars (initially called Lotus Engineering) between 1957 and 1972. It was designed by Lotus founder Colin Chapman and has been considered the embodiment of the Lotus philosophy of performance through low weight and simplicity. The original model was highly successful with more than 2500 cars sold due to its attraction as a road legal car that could be used for clubman racing.,{Hethel|Norfolk|United Kingdom},{http://dbpedia.org/resource/Hethel|http://dbpedia.org/resource/Norfolk|http://dbpedia.org/resource/United_Kingdom},NULL,NULL,Roadster (automobile),http://dbpedia.org/resource/Roadster_(automobile),Sports car,http://dbpedia.org/resource/Sports_car,Colin Chapman,http://dbpedia.org/resource/Colin_Chapman,Colin Chapman,http://dbpedia.org/resource/Colin_Chapman,NULL,NULL,NULL,NULL,Front-engine rear-wheel-drive layout,"http://dbpedia.org/resource/Front-engine,_rear-wheel-drive_layout",NULL,Lotus Cars,http://dbpedia.org/resource/Lotus_Cars,NULL,NULL,NULL,NULL,Lotus Mark VI,http://dbpedia.org/resource/Lotus_Mark_VI,NULL,1972-01-01T00:00:00+02:00,NULL,1957-01-01T00:00:00+02:00,NULL,NULL,NULL,NULL,Caterham 7,http://dbpedia.org/resource/Caterham_7,200px-1965LotusSevenSeriesII.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/9/97/1965LotusSevenSeriesII.jpg/200px-1965LotusSevenSeriesII.jpg,manual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,1965LotusSevenSeriesII.jpg,http://upload.wikimedia.org/wikipedia/commons/9/97/1965LotusSevenSeriesII.jpg,{Lotus 7|Lotus Seven}
http://dbpedia.org/resource/Chaika_(car),Chaika (car),A Chaika which means gull is a luxury automobile from the Soviet Union made by GAZ. The vehicle is one step down from the ZIL limousine.,NULL,NULL,NULL,NULL,NULL,NULL,Luxury vehicle,http://dbpedia.org/resource/Luxury_vehicle,NULL,NULL,NULL,NULL,{Chaika_(car)__1|Chaika_(car)__8-cylinder__1},{http://dbpedia.org/resource/Chaika_(car)__1|http://dbpedia.org/resource/Chaika_(car)__8-cylinder__1},NULL,1.58,Front-engine rear-wheel-drive layout,"http://dbpedia.org/resource/Front-engine,_rear-wheel-drive_layout",5.6,GAZ,http://dbpedia.org/resource/GAZ,NULL,NULL,NULL,NULL,GAZ-12 ZIM,http://dbpedia.org/resource/GAZ-12_ZIM,NULL,1981-01-01T00:00:00+02:00,NULL,1959-01-01T00:00:00+02:00,NULL,NULL,NULL,NULL,NULL,NULL,200px-53102chaika.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/8/86/53102chaika.jpg/200px-53102chaika.jpg,3-speed automatic,NULL,NULL,NULL,NULL,2.05e+06,3.25,2.0,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,53102chaika.jpg,http://upload.wikimedia.org/wikipedia/commons/8/86/53102chaika.jpg,M13 Chaika
http://dbpedia.org/resource/Lada_Samara,Lada Samara,The Lada Samara is an economy car produced by Soviet/Russian vehicle manufacturer AvtoVAZ under the Lada brand since 1984. The brand name Samara originally was used only for exported models in Russia the same model was called Sputnik (satellite) until 1991 when the sedan version of Samara entered in production using the export name. The production of Lada Samara will be ended in 2013. However there is no word of the pickup version to be discontinued.,{Finland|Kazakhstan|Montevideo|Oskemen|Russia|Tolyatti|Ukraine|Uruguay|Uusikaupunki|Zaporizhia},{http://dbpedia.org/resource/Finland|http://dbpedia.org/resource/Kazakhstan|http://dbpedia.org/resource/Montevideo|http://dbpedia.org/resource/Oskemen|http://dbpedia.org/resource/Russia|http://dbpedia.org/resource/Tolyatti|http://dbpedia.org/resource/Ukraine|http://dbpedia.org/resource/Uruguay|http://dbpedia.org/resource/Uusikaupunki|http://dbpedia.org/resource/Zaporizhia},NULL,NULL,{Hatchback|Sedan (automobile)},{http://dbpedia.org/resource/Hatchback|http://dbpedia.org/resource/Sedan_(automobile)},Economy car,http://dbpedia.org/resource/Economy_car,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.335,Front-engine front-wheel-drive layout,"http://dbpedia.org/resource/Front-engine,_front-wheel-drive_layout",4.005,Lada,http://dbpedia.org/resource/Lada,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2108-01-01T00:00:00+02:00,NULL,2108-01-01T00:00:00+02:00,NULL,NULL,NULL,NULL,NULL,NULL,200px-Lada_2109_Samara_1300_S_Hanseat_Front.JPG,http://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Lada_2109_Samara_1300_S_Hanseat_Front.JPG/200px-Lada_2109_Samara_1300_S_Hanseat_Front.JPG,NULL,NULL,NULL,NULL,NULL,NULL,2.46,1.65,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,Lada_2109_Samara_1300_S_Hanseat_Front.JPG,http://upload.wikimedia.org/wikipedia/commons/f/fd/Lada_2109_Samara_1300_S_Hanseat_Front.JPG,{Bognor Sagona (ROU)|Lada Forma (Sedan)|Lada Sagona (Sedan)|Lada Samara|Lada Samara 2|Lada Sputnik|VAZ 2108/2109/21099|VAZ 2113/2114/2115}
http://dbpedia.org/resource/BMW_328,BMW 328,The BMW 328 is a sports car made by BMW between 1936 and 1940 with the body design credited to Peter Szymanowski who became BMW chief of design after World War II (although technically the car was designed by Fritz Fiedler).,{Eisenach|Germany},{http://dbpedia.org/resource/Eisenach|http://dbpedia.org/resource/Germany},NULL,NULL,Roadster (automobile),http://dbpedia.org/resource/Roadster_(automobile),Sports car,http://dbpedia.org/resource/Sports_car,{Ernst Loof|Fritz Fiedler|Peter_Szymanowski},{http://dbpedia.org/resource/Ernst_Loof|http://dbpedia.org/resource/Fritz_Fiedler|http://dbpedia.org/resource/Peter_Szymanowski},{Ernst Loof|Fritz Fiedler|Peter_Szymanowski},{http://dbpedia.org/resource/Ernst_Loof|http://dbpedia.org/resource/Fritz_Fiedler|http://dbpedia.org/resource/Peter_Szymanowski},BMW_328__1,http://dbpedia.org/resource/BMW_328__1,NULL,1.4,Front-engine rear-wheel-drive layout,"http://dbpedia.org/resource/Front-engine,_rear-wheel-drive_layout",3.9,BMW,http://dbpedia.org/resource/BMW,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1940-01-01T00:00:00+02:00,NULL,1936-01-01T00:00:00+02:00,BMW 326,http://dbpedia.org/resource/BMW_326,NULL,NULL,NULL,NULL,200px-BMW_328_(16.06.2007).jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/6/66/BMW_328_(16.06.2007).jpg/200px-BMW_328_(16.06.2007).jpg,4-speed manual,NULL,NULL,NULL,NULL,830000.0,2.4,1.55,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,BMW_328_(16.06.2007).jpg,http://upload.wikimedia.org/wikipedia/commons/6/66/BMW_328_(16.06.2007).jpg,BMW 328
http://dbpedia.org/resource/Green_Goddess,Green Goddess,The Green Goddess is the colloquial name for the Bedford RLHZ Self Propelled Pump a fire engine used originally by the Auxiliary Fire Service (AFS) and latterly by the British Armed Forces. These green-painted vehicles were built between 1953 and 1956 for the AFS. The design was based on a Bedford RL series British military truck.,NULL,NULL,NULL,NULL,Fire apparatus,http://dbpedia.org/resource/Fire_apparatus,{Commercial vehicle|Emergency vehicle|Military vehicle},{http://dbpedia.org/resource/Commercial_vehicle|http://dbpedia.org/resource/Emergency_vehicle|http://dbpedia.org/resource/Military_vehicle},NULL,NULL,NULL,NULL,Green_Goddess__1,http://dbpedia.org/resource/Green_Goddess__1,NULL,NULL,{Automobile layout|Four-wheel drive|Longitudinal engine},{http://dbpedia.org/resource/Automobile_layout|http://dbpedia.org/resource/Four-wheel_drive|http://dbpedia.org/resource/Longitudinal_engine},NULL,Bedford Vehicles,http://dbpedia.org/resource/Bedford_Vehicles,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1956-01-01T00:00:00+02:00,NULL,1953-01-01T00:00:00+02:00,Bedford RL,http://dbpedia.org/resource/Bedford_RL,NULL,NULL,NULL,NULL,200px-Green_Goddess_1.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Green_Goddess_1.jpg/200px-Green_Goddess_1.jpg,4-speed manual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,Green_Goddess_1.jpg,http://upload.wikimedia.org/wikipedia/commons/0/0c/Green_Goddess_1.jpg,{Bedford RLHZ Self Propelled Pump|Green Goddess}
